1511035720581,INFO,EXPLORE_EVENT,000000000000000000000000000000000000000000000000000000010000,0.02544675,268.75502213727935
1511035720746,INFO,AGENT_EVENT,000000000000000000000000000010000000000000000000000000010000,0.02544675,480.0826257990491
1511035721784,INFO,AGENT_EVENT,000000000000000000000000000000000000000000000000000000010010,0.024158106118938052,1483.3986544356956
1511035722889,INFO,AGENT_EVENT,000000000010000000000000000000000000000000000000000000010000,0.02944290135,898.7099994295002
1511035724074,INFO,AGENT_EVENT,000001000000000000000000000000000000000000000000000000010000,0.079590815625,634.6404489819422
1511035725233,INFO,AGENT_EVENT,000000000000000000000000000000000000000000000001000000010000,0.05993708044518608,1286.920320562091
1511035726448,INFO,AGENT_EVENT,000000000000000000000000000000000000100000000000000000010000,0.0457080475875,681.5679310074413
1511035727605,INFO,AGENT_EVENT,000000000000000000000000000000000000000000000100000000010000,0.029222357950390826,1062.941024936345
1511035728722,INFO,AGENT_EVENT,000000000000000000000000000000000000000000000000000000010010,0.024158106118938052,1483.3986544356956
1511035729931,INFO,AGENT_EVENT,000000000000000000000000000000000000100000000000000000010000,0.0457080475875,681.5679310074413
1511035730631,INFO,CLICK_EVENT,000001000000000000000000000000000000000000000000000000010000,0.079590815625,634.6404489819422
1511035731020,INFO,AGENT_EVENT,000000000000000000000000000100000000000000000000000000010000,0.02544675,708.7961608134628
1511035732034,INFO,AGENT_EVENT,000000000000000000000000001000000000000000000000000000010000,0.02544675,909.7991767580019
1511035733184,INFO,AGENT_EVENT,000000000000000000000000000000000000000000000000000001010000,0.08785927500000001,537.8907579691365
1511035734409,INFO,AGENT_EVENT,000000000000000000000000000000000000000000000001000000010000,0.05993708044518608,1286.920320562091
1511035736403,INFO,EXPLORE_EVENT,000001000000000000000000000000000000000000000000000000010000,0.079590815625,634.6404489819422
1511035736654,INFO,AGENT_EVENT,000001000000000000000000001000000000000000000000000000010000,0.079590815625,1275.7346146797222
1511035738188,INFO,AGENT_EVENT,000001010000000000000000000000000000000000000000000000010000,0.084090629475,806.5957690293585
1511035739008,INFO,CLICK_EVENT,000000000000000000000000000000000000000000000000000001010000,0.08785927500000001,537.8907579691365
1511035739745,INFO,AGENT_EVENT,000001000000000000000000000000000000000000001000000000010000,0.080355466875,1303.765397376459
1511035741044,INFO,AGENT_EVENT,000001000000000000000000001000000000000000000000000000010000,0.079590815625,1275.7346146797222
1511035742569,INFO,AGENT_EVENT,010001000000000000000000000000000000000000000000000000010000,0.092966863175,699.0058812034704
1511035743635,INFO,AGENT_EVENT,000001000000000000000000000000000000000000000000000000000000,0.054144065624999994,365.9354379217204
1511035744891,INFO,AGENT_EVENT,000001000000000100000000000000000000000000000000000000010000,0.079590815625,1082.315867191495
1511035746786,INFO,EXPLORE_EVENT,000001000000000000000000000000000000000000000000000001010000,0.09204212500000002,903.826195890857
1511035747119,INFO,AGENT_EVENT,000001000000000000000000000000000000000010000000000001010000,0.110376105709375,1115.2948469013863
1511035747233,INFO,CLICK_EVENT,010001000000000000000000000000000000000000000000000000010000,0.092966863175,699.0058812034704
1511035748871,INFO,AGENT_EVENT,000001010000000000000000000000000000000000000000000001010000,0.09603827635000001,1075.781515938273
1511035750389,INFO,AGENT_EVENT,000001000000000000000000000000000000000000000010000001010000,0.10899580635,1502.0434891132113
1511035750723,INFO,CLICK_EVENT,000001000000000000000000000000000000000010000000000001010000,0.110376105709375,1115.2948469013863
1511035751919,INFO,AGENT_EVENT,000001000000000000000000000010000000000000000000000001010000,0.09204212500000002,1115.203810629684
1511035753663,INFO,AGENT_EVENT,000001000000000001000000000000000000000000000000000001010000,0.09204212500000002,1267.7854753179151
1511035754621,INFO,CLICK_EVENT,000001000000000000000000000000000000000000000010000001010000,0.10899580635,1502.0434891132113
1511035755313,INFO,AGENT_EVENT,001001000000000000000000000000000000000000000000000001010000,0.09690902110414222,1690.6204826220655
1511035757064,INFO,AGENT_EVENT,000001000000000000000000000000000000000000000000000001010001,0.08972926888310873,2190.725224430901
1511035757229,INFO,CLICK_EVENT,000001000000000000000000000000000000000010000000000001010000,0.110376105709375,1115.2948469013863
1511035758685,INFO,AGENT_EVENT,000001000000000000000000000000000000000000000010000001010000,0.10899580635,1502.0434891132113
1511035762487,INFO,EXPLORE_EVENT,000001000000000000000000000000000000000010000000000001010000,0.110376105709375,1115.2948469013863
1511035762930,INFO,AGENT_EVENT,000001000000000000000000000010000000000010000000000001010000,0.110376105709375,1326.6724616402134
1511035763045,INFO,CLICK_EVENT,000000000000000000000000000000000000000000000000000000010000,0.02544675,268.75502213727935
1511035764303,INFO,CLICK_EVENT,000000000000000000000000000010000000000000000000000000010000,0.02544675,480.0826257990491
1511035764964,INFO,AGENT_EVENT,000001000000000000000000000000010000000010000000000001010000,0.110376105709375,1373.9656611317464
1511035766104,INFO,CLICK_EVENT,000000000000000000000000000100000000000000000000000000010000,0.02544675,708.7961608134628
1511035767058,INFO,AGENT_EVENT,000001000000000000000000000010000000000010000000000001010000,0.110376105709375,1326.6724616402134
1511035767770,INFO,CLICK_EVENT,000000000000000000000000001000000000000000000000000000010000,0.02544675,909.7991767580019
1511035769023,INFO,AGENT_EVENT,000001000000000100000000000000000000000010000000000001010000,0.110376105709375,1562.9702651109392
